Subject,Session,Epoch,State,Epoch_Index,Window_Index,Time_s,N_EEG_Channels,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
sub-01,10,sub-01_10_38,Focus,38,3,2.0,64,-11.45947655041546,-11.95207005978116,-12.380323231456616,-12.56871052172653,-13.217671350635904
sub-01,10,sub-01_10_38,Focus,38,4,2.5,64,-11.36905123660192,-11.897939413577603,-12.162216716836092,-12.660686610318084,-13.270614800384504
sub-01,10,sub-01_10_38,Focus,38,5,3.0,64,-11.476117259767946,-12.02300918574816,-12.100325843214875,-12.516950011278215,-13.285056297681445
sub-01,10,sub-01_10_38,Focus,38,6,3.5,64,-11.565424372247268,-12.05016277431851,-11.759586744997096,-12.34080347284752,-13.323665544194052
sub-01,10,sub-01_10_38,Focus,38,7,4.0,64,-11.23382547015936,-12.03495911312348,-11.7970691320311,-12.54061385269753,-13.425306747529715
sub-01,10,sub-01_10_39,MW,39,0,0.5,64,-10.293523265876924,-11.610350682967756,-11.985033327174785,-12.516270778251188,-13.326964275161728
sub-01,10,sub-01_10_39,MW,39,1,1.0,64,-11.426838039281662,-12.07962029363791,-12.156549690009916,-12.42933303955036,-13.312005321776772
sub-01,10,sub-01_10_39,MW,39,2,1.5,64,-11.350338041425344,-12.10928765105535,-12.271613455064386,-12.594657109671576,-13.360114174281865
sub-01,10,sub-01_10_39,MW,39,3,2.0,64,-11.501137121564332,-11.932214308528415,-12.142009663224693,-12.47434988312297,-13.35531627353754
sub-01,10,sub-01_10_39,MW,39,4,2.5,64,-11.449316622923158,-12.03327898951732,-11.902754507070483,-12.56657080577511,-13.333937183384782
sub-01,10,sub-01_10_39,MW,39,5,3.0,64,-11.609003553946469,-12.079607245837067,-11.70309206747054,-12.521912982555346,-13.370220701793103
sub-01,10,sub-01_10_39,MW,39,6,3.5,64,-11.325869022316068,-11.963327844941409,-11.918322102581175,-12.353194484139962,-13.34893603274818
sub-01,10,sub-01_10_39,MW,39,7,4.0,64,-11.31517688689647,-11.720552142788426,-12.133862361483995,-12.34511979723918,-13.394475014063117
sub-01,10,sub-01_10_40,Focus,40,0,0.5,64,-11.534875704922454,-12.117095813383392,-12.308444630876073,-12.582991786163737,-13.353166195686631
sub-01,10,sub-01_10_40,Focus,40,1,1.0,64,-10.40932353715012,-11.653885863113056,-12.240217317768527,-12.642644383630692,-13.200733259207484
sub-01,10,sub-01_10_40,Focus,40,2,1.5,64,-10.364748406229534,-11.630837578564238,-12.29790707431846,-12.488668835354623,-13.221556591899464
sub-01,10,sub-01_10_40,Focus,40,3,2.0,64,-11.522337336699737,-12.105214807065016,-12.324761393473572,-12.562340327981538,-13.212220250529304
sub-01,10,sub-01_10_40,Focus,40,4,2.5,64,-11.416455214001276,-12.125013529475147,-12.136479011293998,-12.49802976438372,-13.426434507210336
sub-01,10,sub-01_10_40,Focus,40,5,3.0,64,-11.418061633958589,-12.079346167574094,-12.25328180898626,-12.509210257951576,-13.315201095072222
sub-01,10,sub-01_10_40,Focus,40,6,3.5,64,-11.405655628400645,-12.0061184588342,-12.114340205872566,-12.451529613649988,-13.411697163024972
sub-01,10,sub-01_10_40,Focus,40,7,4.0,64,-11.64343201787968,-12.129891694663888,-12.32662239608102,-12.748217870275749,-13.375982130008188
sub-01,10,sub-01_10_41,MW,41,0,0.5,64,-11.256420157899496,-12.024295042697958,-11.820725827066118,-12.43872270990154,-13.286976197007792
sub-01,10,sub-01_10_41,MW,41,1,1.0,64,-11.277606264964268,-11.946598081048434,-11.786353710550165,-12.448273829639756,-13.2764605269563
sub-01,10,sub-01_10_41,MW,41,2,1.5,64,-11.647689248621534,-12.006178065838062,-11.974269965514464,-12.492170406709729,-13.239187158561808
sub-01,10,sub-01_10_41,MW,41,3,2.0,64,-11.25228375525896,-11.985843248123834,-12.029751979626598,-12.626655058784593,-13.403261331778063
sub-01,10,sub-01_10_41,MW,41,4,2.5,64,-11.433778568734295,-12.197040145443877,-12.230468044732362,-12.639591225575176,-13.324344363495168
sub-01,10,sub-01_10_41,MW,41,5,3.0,64,-11.600974916717425,-12.041453195404724,-11.859461917714013,-12.56250269763766,-13.331406446225026
sub-01,10,sub-01_10_41,MW,41,6,3.5,64,-11.418523610078616,-11.885517203325396,-12.242360430719284,-12.69439406250454,-13.283050436631628
sub-01,10,sub-01_10_41,MW,41,7,4.0,64,-11.469573061921029,-11.85373085632812,-12.06592204315385,-12.772607230439569,-13.329567759420897
sub-01,10,sub-01_10_42,Focus,42,0,0.5,64,-11.574020347923836,-12.121087191140738,-12.32460665589647,-12.6139432477933,-13.291916646238011
sub-01,10,sub-01_10_42,Focus,42,1,1.0,64,-11.459463497902927,-11.941138064506674,-12.169198646432903,-12.684129498708725,-13.396779155094046
sub-01,10,sub-01_10_42,Focus,42,2,1.5,64,-11.531923831819174,-11.862479662781574,-12.215593739885676,-12.542486430681391,-13.334624096450376
sub-01,10,sub-01_10_42,Focus,42,3,2.0,64,-11.359484642073772,-11.721608180481036,-12.224735688992704,-12.640349933746757,-13.380902307131183
sub-01,10,sub-01_10_42,Focus,42,4,2.5,64,-11.562070018341077,-12.037132068929056,-12.419014799776583,-12.78081929782888,-13.332201994320572
sub-01,10,sub-01_10_42,Focus,42,5,3.0,64,-11.389003045528652,-12.116271929298488,-12.401617454077336,-12.5417511113958,-13.343710763840926
sub-01,10,sub-01_10_42,Focus,42,6,3.5,64,-11.316442606449389,-12.158118361697603,-12.129750882265771,-12.577124004141073,-13.407616500091027
sub-01,10,sub-01_10_42,Focus,42,7,4.0,64,-11.423040474377707,-12.052602849524328,-12.30014378854153,-12.504608467385651,-13.334428066307815
sub-01,10,sub-01_10_43,MW,43,0,0.5,64,-10.920070292950948,-11.901551287237323,-11.572452867573412,-12.248961051754025,-13.37071607546618
sub-01,10,sub-01_10_43,MW,43,1,1.0,64,-11.422619014654597,-12.035235679173894,-11.93222568170338,-12.42510298121249,-13.305736029567605
sub-01,10,sub-01_10_43,MW,43,2,1.5,64,-11.587493270289242,-12.15447273043566,-11.966608390860175,-12.345102526925514,-13.309155666191293
sub-01,10,sub-01_10_43,MW,43,3,2.0,64,-11.6758131056014,-11.91640151690184,-11.98654042687367,-12.365514292414291,-13.256943721521806
sub-01,10,sub-01_10_43,MW,43,4,2.5,64,-11.53117778495557,-12.21413379757678,-12.09804756329837,-12.536138268410394,-13.26400169076608
sub-01,10,sub-01_10_43,MW,43,5,3.0,64,-11.646004039240578,-12.012586147321294,-11.871884845404,-12.439264406490128,-13.31007072107752
sub-01,10,sub-01_10_43,MW,43,6,3.5,64,-11.35082299559092,-12.062022702177838,-11.78550218048776,-12.389631305280568,-13.320620021704656
sub-01,10,sub-01_10_43,MW,43,7,4.0,64,-11.3582748698131,-11.840661617435307,-11.4913572149631,-12.156712455794851,-13.288080506989246
sub-01,10,sub-01_10_44,Focus,44,0,0.5,64,-11.403369619682316,-12.08013222836534,-12.246043896385972,-12.44442895302547,-13.33679508250733
sub-01,10,sub-01_10_44,Focus,44,1,1.0,64,-11.67945811910618,-11.970045641361065,-11.93443719045026,-12.454156436433053,-13.351802014135904
sub-01,10,sub-01_10_44,Focus,44,2,1.5,64,-11.60680052179378,-11.84389999350978,-11.448874893042811,-12.258534714200326,-13.274607276792333
sub-01,10,sub-01_10_44,Focus,44,3,2.0,64,-11.615168026381028,-11.821304533307211,-11.78128569388622,-12.417296574543553,-13.29754788140125
sub-01,10,sub-01_10_44,Focus,44,4,2.5,64,-11.293241907288667,-11.985242123988511,-11.80899652652226,-12.621112258030667,-13.322427145666266
sub-01,10,sub-01_10_44,Focus,44,5,3.0,64,-10.007247388616769,-11.550895090661124,-11.589449142879074,-12.599253957657266,-13.293532463737137
sub-01,10,sub-01_10_44,Focus,44,6,3.5,64,-10.516732225285594,-12.113406839678474,-11.959698190027083,-12.518878825391596,-13.340992665650171
sub-01,10,sub-01_10_44,Focus,44,7,4.0,64,-11.547453246669802,-12.116684407305652,-12.325363108651436,-12.649515288841087,-13.37110784179198
sub-01,10,sub-01_10_45,MW,45,0,0.5,64,-11.10593694749218,-11.931094054597184,-11.710648721338655,-12.237085378158763,-13.26129311204665
sub-01,10,sub-01_10_45,MW,45,1,1.0,64,-11.477503974256129,-12.103185191150722,-12.11578529449558,-12.445717292486451,-13.344130633175428
sub-01,10,sub-01_10_45,MW,45,2,1.5,64,-11.523862564646448,-12.064053551609604,-12.195904106468008,-12.36572468310179,-13.32332477226018
sub-01,10,sub-01_10_45,MW,45,3,2.0,64,-11.332114240570135,-11.916416224131137,-12.32785518534673,-12.266298207882864,-13.230924951795238
sub-01,10,sub-01_10_45,MW,45,4,2.5,64,-11.134465557005656,-12.056976718840277,-12.332068667939016,-12.669581593607866,-13.396341620084394
sub-01,10,sub-01_10_45,MW,45,5,3.0,64,-9.980376498547692,-11.459201690425338,-12.160778681621352,-12.581465634359551,-13.251817264339474
sub-01,10,sub-01_10_45,MW,45,6,3.5,64,-10.784596601846522,-12.167487781434945,-12.521740714360671,-12.738501707558896,-13.325577073135264
sub-01,10,sub-01_10_45,MW,45,7,4.0,64,-9.7319202870359,-10.585315116914169,-11.694111702690316,-12.40907426670318,-13.22155361841842
sub-01,10,sub-01_10_46,Focus,46,0,0.5,64,-11.42808307675454,-11.91336371921776,-12.261794204096372,-12.63256494153483,-13.401244065865876
sub-01,10,sub-01_10_46,Focus,46,1,1.0,64,-10.109857471706524,-11.202672824501144,-12.185847500761415,-12.531301128512098,-13.400473619949292
sub-01,10,sub-01_10_46,Focus,46,2,1.5,64,-10.525620901520623,-11.842544249629947,-12.108852061582402,-12.479829588346195,-13.337676435323962
sub-01,10,sub-01_10_46,Focus,46,3,2.0,64,-11.658052837065672,-12.125778820513244,-11.9044844487327,-12.622156142758003,-13.241869863246183
sub-01,10,sub-01_10_46,Focus,46,4,2.5,64,-11.56638512503714,-12.156120915508255,-11.882732210168074,-12.612615848217468,-13.360335291365814
sub-01,10,sub-01_10_46,Focus,46,5,3.0,64,-11.622405818836732,-12.085173744639658,-11.9881067744476,-12.535054123072598,-13.39937598658232
sub-01,10,sub-01_10_46,Focus,46,6,3.5,64,-11.581694683118323,-12.232469041734891,-12.43707267649647,-12.617518587913974,-13.38808495487083
sub-01,10,sub-01_10_46,Focus,46,7,4.0,64,-11.367633388482869,-12.108869541359036,-12.419722097004984,-12.721424902876327,-13.378027063454644
sub-01,10,sub-01_10_47,MW,47,0,0.5,64,-11.066613756076196,-12.010455130775044,-12.039381106723257,-12.468786714756078,-13.295595654816072
sub-01,10,sub-01_10_47,MW,47,1,1.0,64,-11.285341877926646,-11.761663041835485,-12.042975785984613,-12.315314225657962,-13.334499524935538
sub-01,10,sub-01_10_47,MW,47,2,1.5,64,-11.104499536051092,-11.911311123307536,-11.766803853717253,-12.408814059160056,-13.137609688600682
sub-01,10,sub-01_10_47,MW,47,3,2.0,64,-10.875807189589816,-11.77897885750336,-11.985077150046456,-12.27061867867006,-13.047692460102436
sub-01,10,sub-01_10_47,MW,47,4,2.5,64,-10.841740709417312,-11.87103711571029,-12.23828467061442,-12.57480866393198,-13.312313270023036
sub-01,10,sub-01_10_47,MW,47,5,3.0,64,-11.497430388618884,-11.994556111455214,-12.18376962384044,-12.420100825283033,-13.256744223973772
sub-01,10,sub-01_10_47,MW,47,6,3.5,64,-10.20095070304994,-11.560988419014016,-12.064597328554411,-12.64448447041766,-13.365489228506508
sub-01,10,sub-01_10_47,MW,47,7,4.0,64,-10.00257503471907,-11.38858795124,-12.191324965223563,-12.140009721769394,-13.239033525217591
sub-01,10,sub-01_10_48,Focus,48,0,0.5,64,-11.151512955893317,-11.987698418855548,-12.405703361590875,-12.714241658048518,-13.332516836170848
sub-01,10,sub-01_10_48,Focus,48,1,1.0,64,-9.877421305252104,-10.860342617159352,-11.73030768835027,-12.511500909289808,-13.291855932704388
sub-01,10,sub-01_10_48,Focus,48,2,1.5,64,-11.143226613798149,-12.184902037436585,-12.077295253812467,-12.559548019605607,-13.312153239157947
sub-01,10,sub-01_10_48,Focus,48,3,2.0,64,-11.50962623297738,-12.133978535246763,-12.506397486650924,-12.578195571780409,-13.302647869071375
sub-01,10,sub-01_10_48,Focus,48,4,2.5,64,-11.465300596690549,-12.157559308804016,-12.391142771825775,-12.769289542665508,-13.341841643722164
sub-01,10,sub-01_10_48,Focus,48,5,3.0,64,-11.433136698981846,-12.036709666612492,-12.429384220421822,-12.728961280878057,-13.392536580422588
sub-01,10,sub-01_10_48,Focus,48,6,3.5,64,-11.399757663077676,-12.216075721807607,-12.271728677503765,-12.709962363970655,-13.373826221263611
sub-01,10,sub-01_10_48,Focus,48,7,4.0,64,-10.15554071603152,-11.268168416808088,-12.221934453015969,-12.425423875788118,-13.441313007793005
sub-01,10,sub-01_10_49,MW,49,0,0.5,64,-11.51602108886818,-12.05110158268765,-12.032232790558236,-12.524567349824814,-13.333641287735226
sub-01,10,sub-01_10_49,MW,49,1,1.0,64,-11.26513216335739,-11.737297726223684,-12.1727306416698,-12.491170837601135,-13.196371976413737
sub-01,10,sub-01_10_49,MW,49,2,1.5,64,-11.092303970903128,-11.69784705606912,-12.169920762228047,-12.489311425407084,-13.334658938898569
sub-01,10,sub-01_10_49,MW,49,3,2.0,64,-11.37006251903349,-12.006912761346124,-12.01253446937824,-12.413060078506756,-13.241852190461334
sub-01,10,sub-01_10_49,MW,49,4,2.5,64,-11.651398088420258,-12.224559007379789,-12.143870211810263,-12.7234282359774,-13.261197344049574
sub-01,10,sub-01_10_49,MW,49,5,3.0,64,-11.403536009751765,-12.14597639840536,-12.168069557928622,-12.713065085600627,-13.35982391627419
sub-01,10,sub-01_10_49,MW,49,6,3.5,64,-11.444673350483766,-11.914453923745842,-12.4632806094346,-12.76800470106763,-13.382847111979665
sub-01,10,sub-01_10_49,MW,49,7,4.0,64,-10.38193900726629,-11.97728948326268,-12.165469773773676,-12.4968912389026,-13.32506897111758
sub-01,10,sub-01_10_50,Focus,50,0,0.5,64,-11.46931612078663,-12.156852694591365,-12.366227807191304,-12.654016135211698,-13.362495198036488
sub-01,10,sub-01_10_50,Focus,50,1,1.0,64,-11.56210401249734,-12.184208495390248,-12.516920107131709,-12.659118403392757,-13.298024083257864
sub-01,10,sub-01_10_50,Focus,50,2,1.5,64,-11.52517189573186,-12.11709163287118,-12.102198632914442,-12.630297684615584,-13.34502822693587
sub-01,10,sub-01_10_50,Focus,50,3,2.0,64,-11.421317852607013,-12.14477065769992,-12.251786093165522,-12.72122715823656,-13.277628434130774
sub-01,10,sub-01_10_50,Focus,50,4,2.5,64,-11.025282274638052,-12.183904099653576,-12.358894937940011,-12.633675948085072,-13.403353207628456
sub-01,10,sub-01_10_50,Focus,50,5,3.0,64,-10.051692260020197,-11.206648641740308,-12.212231937206788,-12.57419704958254,-13.318939825241534
sub-01,10,sub-01_10_50,Focus,50,6,3.5,64,-11.311655012488831,-12.19621885066525,-12.137174659435075,-12.521173562815497,-13.317869271459593
sub-01,10,sub-01_10_50,Focus,50,7,4.0,64,-11.483834825412004,-11.999182602873452,-12.209605877007814,-12.526514977657602,-13.248724438320426
sub-01,10,sub-01_10_51,MW,51,0,0.5,64,-11.162624897625188,-11.872487265513618,-12.264394112371953,-12.75430464175698,-13.298772637657834
sub-01,10,sub-01_10_51,MW,51,1,1.0,64,-11.51259130034684,-11.932405872817649,-12.16231026530833,-12.596484660851516,-13.171217413948009
sub-01,10,sub-01_10_51,MW,51,2,1.5,64,-11.158966508538562,-12.235604773727571,-12.08472866350608,-12.650275053212994,-13.21718139254149
sub-01,10,sub-01_10_51,MW,51,3,2.0,64,-9.90164574211917,-11.840405515468465,-12.06908293640548,-12.514210688205988,-13.328835766547083
sub-01,10,sub-01_10_51,MW,51,4,2.5,64,-10.323517243277209,-11.949167487615586,-12.065028678703952,-12.547461703799176,-13.29909055738282
sub-01,10,sub-01_10_51,MW,51,5,3.0,64,-11.3165427561917,-11.902479798798034,-12.178403529871964,-12.692885048288884,-13.397747750984967
sub-01,10,sub-01_10_51,MW,51,6,3.5,64,-11.41445918637574,-12.011245336787344,-12.378833842372538,-12.721803599583602,-13.376972073302754
sub-01,10,sub-01_10_51,MW,51,7,4.0,64,-11.394832758258508,-12.038583827355142,-12.369299991639275,-12.547890925366517,-13.41458594018052
sub-01,10,sub-01_10_52,Focus,52,0,0.5,64,-10.67357651538405,-11.86124665330728,-12.24693979942186,-12.445107968224328,-13.31231158889752
sub-01,10,sub-01_10_52,Focus,52,1,1.0,64,-11.295208842001594,-12.236133841789645,-12.026733249372738,-12.52903880669458,-13.325786911964384
sub-01,10,sub-01_10_52,Focus,52,2,1.5,64,-11.638264103465447,-12.126803461023956,-12.271631856287454,-12.573115855911556,-13.390106913650824
sub-01,10,sub-01_10_52,Focus,52,3,2.0,64,-11.476571263629737,-11.933582507590144,-12.123010442007638,-12.67939562332572,-13.46057802785863
sub-01,10,sub-01_10_52,Focus,52,4,2.5,64,-11.533987577489755,-12.090927433527188,-12.368337337200265,-12.87010032148914,-13.446579054708073
sub-01,10,sub-01_10_52,Focus,52,5,3.0,64,-10.013773197610467,-11.300588357912956,-12.077916493946736,-12.329387833602798,-13.308437258193882
sub-01,10,sub-01_10_52,Focus,52,6,3.5,64,-11.119892211246144,-12.163854014414756,-12.064668043354704,-12.506461480449229,-13.276074993855454
sub-01,10,sub-01_10_52,Focus,52,7,4.0,64,-11.288433520887136,-12.049638138728708,-12.2479463912939,-12.550031803709889,-13.29618159072908
sub-01,10,sub-01_10_53,MW,53,0,0.5,64,-11.286457568331713,-11.678782657501362,-11.98457594963162,-12.719573657618316,-13.414768883605324
sub-01,10,sub-01_10_53,MW,53,1,1.0,64,-11.552499978187072,-11.93076449037124,-12.27875859787931,-12.62786575310253,-13.35093152334702
sub-01,10,sub-01_10_53,MW,53,2,1.5,64,-11.26469839312356,-11.678240772654458,-12.14904095829894,-12.622935623663723,-13.403765623431294
sub-01,10,sub-01_10_53,MW,53,3,2.0,64,-11.1787317045799,-11.864432043580097,-11.899637402777673,-12.702322709534016,-13.36156540498623
sub-01,10,sub-01_10_53,MW,53,4,2.5,64,-11.339993658337129,-11.932377674779424,-12.358771357030388,-12.784042116196668,-13.405132541209486
sub-01,10,sub-01_10_53,MW,53,5,3.0,64,-11.079712145416654,-11.764692877869766,-12.163713417698515,-12.472431863027108,-13.294080420279784
sub-01,10,sub-01_10_53,MW,53,6,3.5,64,-10.647197017974928,-11.881252816092724,-12.43412177155074,-12.458652656285764,-13.34391332556829
sub-01,10,sub-01_10_53,MW,53,7,4.0,64,-10.16931280348421,-11.398834695640012,-12.118043877335284,-12.421771031333485,-13.365740563430096
sub-01,10,sub-01_10_54,Focus,54,0,0.5,64,-11.558704376616118,-12.141840496002828,-12.342837024271711,-12.54392703543489,-13.246923239686373
sub-01,10,sub-01_10_54,Focus,54,1,1.0,64,-11.403704062639829,-11.868789823695677,-11.788931766920832,-12.366297642518354,-13.297687991176517
sub-01,10,sub-01_10_54,Focus,54,2,1.5,64,-11.275764337642018,-12.072565066745009,-12.013146646645149,-12.54248832242286,-13.368454800441151
sub-01,10,sub-01_10_54,Focus,54,3,2.0,64,-11.649547631115194,-12.160213096469702,-11.962930840061412,-12.637541304736445,-13.227396461544052
sub-01,10,sub-01_10_54,Focus,54,4,2.5,64,-11.468657975605996,-12.18038881731909,-12.04602260086264,-12.4009566393241,-13.326647552550956
sub-01,10,sub-01_10_54,Focus,54,5,3.0,64,-10.035151485085256,-11.00089657232214,-12.233769271507354,-12.420511860471514,-13.22166911148983
sub-01,10,sub-01_10_54,Focus,54,6,3.5,64,-10.894723181315747,-11.95897878951081,-12.022741252681389,-12.468750668745002,-13.389195042355864
sub-01,10,sub-01_10_54,Focus,54,7,4.0,64,-11.591771252341866,-12.214173560648362,-12.249342222190462,-12.5765736547664,-13.327633450417608
sub-01,10,sub-01_10_55,MW,55,0,0.5,64,-11.452867905897175,-11.932358582869853,-11.891104086799462,-12.58773567133237,-13.296399768627948
sub-01,10,sub-01_10_55,MW,55,1,1.0,64,-11.146643003495509,-11.995585331279656,-12.35492438220814,-12.70933642167547,-13.352606998914457
sub-01,10,sub-01_10_55,MW,55,2,1.5,64,-11.025271155086694,-11.958887042753515,-12.366991385007356,-12.739862678800456,-13.33171339321783
sub-01,10,sub-01_10_55,MW,55,3,2.0,64,-11.3715824318974,-11.75700059377364,-12.3406943695233,-12.65634115455079,-13.263699407768652
sub-01,10,sub-01_10_55,MW,55,4,2.5,64,-11.237524762934903,-11.67415189970956,-12.127115802733876,-12.684840486968158,-13.36105078952221
sub-01,10,sub-01_10_55,MW,55,5,3.0,64,-10.669112557950674,-11.83616543423379,-12.05640138792945,-12.718969223397403,-13.362581142955849
sub-01,10,sub-01_10_55,MW,55,6,3.5,64,-10.899218925009302,-11.873610399680883,-12.136606228216646,-12.502416692897636,-13.29973989408945
sub-01,10,sub-01_10_55,MW,55,7,4.0,64,-11.446252780052076,-11.84832649364668,-12.253220549544944,-12.626336323326612,-13.253735629726226
sub-01,10,sub-01_10_56,Focus,56,0,0.5,64,-11.570623784190929,-12.19579107453188,-11.872400728514664,-12.449846401950278,-13.301761112586409
sub-01,10,sub-01_10_56,Focus,56,1,1.0,64,-11.551967259988851,-12.247349080331167,-12.105153376863388,-12.457933501630558,-13.210200623709817
sub-01,10,sub-01_10_56,Focus,56,2,1.5,64,-11.342094558156957,-12.023610809720276,-12.051560657529617,-12.668036226165077,-13.47903912265106
sub-01,10,sub-01_10_56,Focus,56,3,2.0,64,-11.478669314498822,-12.03679148619639,-12.228952454701988,-12.666791962975235,-13.424137424529311
sub-01,10,sub-01_10_56,Focus,56,4,2.5,64,-11.625791026399789,-12.0152796188115,-12.278025271883765,-12.84143282617902,-13.292570710269636
sub-01,10,sub-01_10_56,Focus,56,5,3.0,64,-11.506031017586436,-12.212889739962057,-12.183543968410646,-12.697627075812328,-13.4310255232692
sub-01,10,sub-01_10_56,Focus,56,6,3.5,64,-11.448192790025082,-12.12870538618064,-12.499800576616895,-12.73804832700034,-13.407642934511104
sub-01,10,sub-01_10_56,Focus,56,7,4.0,64,-11.765282229735671,-12.245023456749704,-12.142082644114838,-12.696457579640844,-13.38713195414005
sub-01,10,sub-01_10_57,MW,57,0,0.5,64,-11.451364319221144,-12.170749986957793,-12.077804845985677,-12.639306222093593,-13.217316855515165
sub-01,10,sub-01_10_57,MW,57,1,1.0,64,-11.614108345670642,-12.103888277355798,-12.170608366248317,-12.637786606216888,-13.329605717578948
sub-01,10,sub-01_10_57,MW,57,2,1.5,64,-10.856187854369656,-11.857796728042064,-12.16032945253017,-12.650050468010456,-13.246470351428949
sub-01,10,sub-01_10_57,MW,57,3,2.0,64,-10.383857288925965,-11.4824835723862,-12.16371099479606,-12.683279683533408,-13.304236205551591
sub-01,10,sub-01_10_57,MW,57,4,2.5,64,-11.47343856801558,-12.296124545439188,-12.184712270184058,-12.642781177555266,-13.298296504289668
sub-01,10,sub-01_10_57,MW,57,5,3.0,64,-11.479163879786396,-11.937039588184266,-11.577629510138642,-12.44898640900134,-13.356411628034335
sub-01,10,sub-01_10_57,MW,57,6,3.5,64,-11.492710177491272,-12.313538202416884,-12.39749312190312,-12.538708056117423,-13.272690594971504
sub-01,10,sub-01_10_57,MW,57,7,4.0,64,-11.491058301893904,-12.233702833360828,-11.934513136665666,-12.6764570450176,-13.384765585129085
sub-01,10,sub-01_10_58,Focus,58,0,0.5,64,-11.593188632015831,-12.147507020595787,-12.315409106033616,-12.400208242737328,-13.394138245337851
sub-01,10,sub-01_10_58,Focus,58,1,1.0,64,-11.46672458749478,-12.263556578291546,-12.299169051061629,-12.55546235938668,-13.310230616601784
sub-01,10,sub-01_10_58,Focus,58,2,1.5,64,-11.464337819984374,-12.037000254139372,-12.446929256753176,-12.575752568157624,-13.279498488234992
sub-01,10,sub-01_10_58,Focus,58,3,2.0,64,-11.302910550104238,-12.030393543969534,-12.051073889569734,-12.589195145003082,-13.2760290585732
sub-01,10,sub-01_10_58,Focus,58,4,2.5,64,-11.686899801305668,-12.26698424561653,-12.280781348170956,-12.476424468024236,-13.348341860557245
sub-01,10,sub-01_10_58,Focus,58,5,3.0,64,-11.67994638463398,-12.072601980122858,-12.177902013718674,-12.597372972675323,-13.373041242854308
sub-01,10,sub-01_10_58,Focus,58,6,3.5,64,-11.613375190506428,-12.214710001449657,-12.230696605655384,-12.673497450089254,-13.33843090868998
sub-01,10,sub-01_10_58,Focus,58,7,4.0,64,-11.419694491658618,-12.076306837857512,-11.992029647349804,-12.53893612940433,-13.430388449404726
sub-01,10,sub-01_10_59,MW,59,0,0.5,64,-11.633470323562731,-11.975538164750358,-12.155471801370645,-12.497643874377976,-13.337809177591852
sub-01,10,sub-01_10_59,MW,59,1,1.0,64,-11.563049288098636,-12.232832842852837,-12.14061879349748,-12.382261157707855,-13.373590464952358
sub-01,10,sub-01_10_59,MW,59,2,1.5,64,-11.05173907385127,-11.920201479020566,-11.900364196729178,-12.558179593549925,-13.34440913027162
sub-01,10,sub-01_10_59,MW,59,3,2.0,64,-10.934382839290578,-12.043307448644889,-11.860634098389273,-12.34088454200852,-13.283741161404832
sub-01,10,sub-01_10_59,MW,59,4,2.5,64,-10.649493301448205,-11.70292583351416,-12.015196892449447,-12.39423421704972,-13.352530581387787
sub-01,10,sub-01_10_59,MW,59,5,3.0,64,-11.21458475987561,-11.968500619524852,-12.324718677524835,-12.280704849184197,-13.31536334843667
sub-01,10,sub-01_10_59,MW,59,6,3.5,64,-11.327986026484837,-11.882133588429769,-12.359142173927005,-12.696219672619293,-13.326530063563157
sub-01,10,sub-01_10_59,MW,59,7,4.0,64,-11.567201885447044,-12.148240446797328,-11.972743511074874,-12.521099201135272,-13.320749258978928
sub-01,10,sub-01_10_60,Focus,60,0,0.5,64,-11.473352693086234,-11.975260034650152,-12.004411809302578,-12.449447835609543,-13.382403036238792
sub-01,10,sub-01_10_60,Focus,60,1,1.0,64,-11.447488244069255,-12.035600308873832,-11.859858365642973,-12.44741800735186,-13.402053832419616
sub-01,10,sub-01_10_60,Focus,60,2,1.5,64,-11.563887853276556,-12.339751808354611,-12.255723721716365,-12.622322603386314,-13.442551037424156
sub-01,10,sub-01_10_60,Focus,60,3,2.0,64,-10.786904426577053,-11.916167586030973,-12.403691362196446,-12.806754552269291,-13.274225127442795
sub-01,10,sub-01_10_60,Focus,60,4,2.5,64,-10.0341894192739,-11.17772442115151,-12.38222829760298,-12.501276740870065,-13.329276565731446
sub-01,10,sub-01_10_60,Focus,60,5,3.0,64,-11.509473527871137,-12.24860684365223,-12.48186819830674,-12.696248698969775,-13.370916427127565
sub-01,10,sub-01_10_60,Focus,60,6,3.5,64,-11.630118752204194,-12.116575574721404,-12.092876435291236,-12.609708628720847,-13.344877511524778
sub-01,10,sub-01_10_60,Focus,60,7,4.0,64,-11.58282429811608,-12.076230137918923,-12.297861271351216,-12.49139430393353,-13.312414619804835
sub-01,10,sub-01_10_61,MW,61,0,0.5,64,-11.009329234351096,-11.881929489631457,-12.041614972143991,-12.181660882724673,-13.379698560589969
sub-01,10,sub-01_10_61,MW,61,1,1.0,64,-11.554823548288656,-12.0504421576797,-11.73844462108108,-12.451947938377389,-13.263105822066487
sub-01,10,sub-01_10_61,MW,61,2,1.5,64,-11.369506814169092,-11.896334533133274,-11.55522981057869,-12.361375461675635,-13.353746850624358
sub-01,10,sub-01_10_61,MW,61,3,2.0,64,-11.618766089009252,-11.937593698685363,-11.158536052849756,-12.495129067891352,-13.321502200372231
sub-01,10,sub-01_10_61,MW,61,4,2.5,64,-11.539099675552256,-11.86217351984033,-11.606114376900337,-12.342854520609002,-13.063818638846463
