Subject,Epoch,State,Epoch_Index,Window_Index,Time_s,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
23,23_27,MW,27,8,4.5,-11.15618338852455,-11.560420478420502,-12.285816210484137,-12.413499819418732,-13.158456066575113
23,23_28,Focus,28,0,0.5,-11.542399369826017,-11.80933031165217,-10.595677329856912,-12.020522583130106,-13.143364261944239
23,23_28,Focus,28,1,1.0,-11.400230926459422,-11.771961847353278,-11.045016088493973,-12.065832785052612,-13.131247739219454
23,23_28,Focus,28,2,1.5,-11.258391480183317,-11.928083520906169,-11.422881895899708,-12.338009770074061,-12.99818399300388
23,23_28,Focus,28,3,2.0,-11.466039222979193,-11.843724107032987,-11.573105681881346,-12.283995664628957,-13.130860598282338
23,23_28,Focus,28,4,2.5,-11.166245443188295,-11.628642708773594,-11.984046644079646,-12.77476559299947,-13.14647679290566
23,23_28,Focus,28,5,3.0,-11.171018542278441,-11.812006605673007,-12.152547273208816,-12.48313120239158,-12.621858753284187
23,23_28,Focus,28,6,3.5,-11.201414847283825,-11.913684252893807,-12.207305760285037,-12.220343568735384,-13.015533975319322
23,23_28,Focus,28,7,4.0,-11.51201818445886,-11.948498091857665,-12.159498743129928,-12.311751864352532,-12.557576480555758
23,23_28,Focus,28,8,4.5,-11.300701562587099,-11.886824567976129,-11.99085539341326,-12.2339205018222,-12.727948567432845
23,23_29,MW,29,0,0.5,-11.20783790737772,-12.046967753001226,-12.072644761466892,-12.343991011552799,-13.222558857037816
23,23_29,MW,29,1,1.0,-11.51428597786514,-11.768928424094025,-12.159777271450622,-12.53793136461126,-13.122450932250462
23,23_29,MW,29,2,1.5,-11.483503321638123,-11.90300445315169,-12.283668061496021,-12.62545034547532,-13.162195955309668
23,23_29,MW,29,3,2.0,-11.259759754789092,-11.770912112438852,-12.128471840208876,-12.582947581660845,-13.240930265027316
23,23_29,MW,29,4,2.5,-11.321036546588813,-11.711217952726177,-12.242229681307654,-12.443225983191963,-13.017599449563525
23,23_29,MW,29,5,3.0,-11.341547398791437,-11.758440108317862,-12.093006870346315,-12.626700389434285,-13.105124347490278
23,23_29,MW,29,6,3.5,-11.527232232501124,-11.829734354107046,-12.000488445481887,-12.624171741650182,-13.160005606180762
23,23_29,MW,29,7,4.0,-11.285905170062607,-11.99918899675039,-12.00880143325069,-12.551213905816622,-13.162810611783488
23,23_29,MW,29,8,4.5,-11.520135657325575,-11.936011253903931,-12.120469547958828,-12.610964537190872,-13.050451868229246
23,23_30,Focus,30,0,0.5,-11.543151173114936,-11.73867107116036,-11.152162710930357,-11.98882320564776,-13.059960094913071
23,23_30,Focus,30,1,1.0,-10.971321682769629,-11.462890866598137,-10.455888485197805,-11.945534564091792,-13.049744808678486
23,23_30,Focus,30,2,1.5,-11.280808890557584,-11.73105539818353,-10.762169086903823,-11.966609615209594,-12.9747256638014
23,23_30,Focus,30,3,2.0,-11.340941133614571,-11.7651898033422,-10.58810945072661,-12.050398619545096,-13.021530918116877
23,23_30,Focus,30,4,2.5,-11.482579204843702,-11.897269990213738,-11.354045098968642,-12.177797725516916,-13.152498230802356
23,23_30,Focus,30,5,3.0,-11.443007837156292,-11.524822732025168,-11.002732033561053,-12.33336926235818,-13.104206628034014
23,23_30,Focus,30,6,3.5,-10.914083640147208,-11.47831934138,-10.391703386477356,-11.985449642484488,-13.098809473962453
23,23_30,Focus,30,7,4.0,-10.95899004661078,-11.78115449184116,-10.786580396112056,-12.280913731343286,-13.162070539039814
23,23_30,Focus,30,8,4.5,-11.1058009022473,-11.97431369551524,-10.733966896981283,-12.091946938278966,-13.069984617091553
23,23_31,MW,31,0,0.5,-11.57648401382358,-12.039536208972674,-11.744769217458442,-12.377025083723382,-13.128659272808143
23,23_31,MW,31,1,1.0,-11.556695514668727,-11.83398614889401,-12.065335014894382,-12.465125991217244,-13.113333353861687
23,23_31,MW,31,2,1.5,-11.221604708621534,-11.898358850775265,-12.16566636793104,-12.549424575069143,-13.199328712749853
23,23_31,MW,31,3,2.0,-11.362489155830874,-11.737556505446388,-12.231006710846277,-12.704646966035389,-13.292124905378731
23,23_31,MW,31,4,2.5,-11.158801992366955,-11.713903793342658,-12.216385787839497,-12.577862560183103,-13.275500007957335
23,23_31,MW,31,5,3.0,-11.35591585391852,-11.865998959801487,-12.304710010272595,-12.709318247807545,-13.174308671235357
23,23_31,MW,31,6,3.5,-11.328374107111324,-11.644326353778931,-12.093243518233885,-12.703332416132762,-13.281601013231253
23,23_31,MW,31,7,4.0,-11.129734204401183,-11.86571688650499,-12.125116333090133,-12.770501535658532,-13.270792435724454
23,23_31,MW,31,8,4.5,-11.398584899253354,-11.776560391303468,-12.099513206873711,-12.44657983311348,-13.14835478880786
23,23_32,MW,32,0,0.5,-11.439550780516257,-12.068525963764397,-12.2244343503467,-12.761670031576962,-13.263372779151467
23,23_32,MW,32,1,1.0,-11.308507607244282,-11.829447401609068,-12.156856222233394,-12.7594753594555,-13.226298231946963
23,23_32,MW,32,2,1.5,-10.994170383700387,-12.012194363788664,-12.138929655673207,-12.798937399074582,-13.165329240605796
23,23_32,MW,32,3,2.0,-11.178609816487807,-11.723910469028949,-12.245174280127202,-12.65686425347032,-13.090884969855061
23,23_32,MW,32,4,2.5,-11.435354979550207,-11.937708901107063,-12.129954467601484,-12.653306275613057,-13.137184015664541
23,23_32,MW,32,5,3.0,-11.345766259850489,-11.860861902704098,-12.324377019150162,-12.589539184888027,-13.204073836763289
23,23_32,MW,32,6,3.5,-11.454028891054667,-11.835222070909186,-12.29463735955256,-12.784657389935878,-13.121801514629908
23,23_32,MW,32,7,4.0,-11.533893297593709,-11.85193494234681,-12.041975961261413,-12.614731398094822,-13.260600050377398
23,23_32,MW,32,8,4.5,-11.215733727547505,-11.84352413564739,-12.142284869956733,-12.78346307798555,-13.205509062764277
23,23_33,Focus,33,0,0.5,-11.442474387787845,-11.631365599485736,-11.35674149637359,-12.537511524997992,-13.287358867522856
23,23_33,Focus,33,1,1.0,-11.207148673977269,-11.92700466595606,-11.277430243996337,-12.460076502352605,-13.257098944145081
23,23_33,Focus,33,2,1.5,-11.225940443805905,-12.042076354238674,-12.311497163220459,-12.552823937968553,-13.32315358073926
23,23_33,Focus,33,3,2.0,-11.29528375164917,-11.930597533138613,-11.661888992485967,-12.373889295410686,-13.326381983882046
23,23_33,Focus,33,4,2.5,-11.45278453963328,-11.864589241355626,-11.20436966699505,-12.284991738677782,-13.358156649674237
23,23_33,Focus,33,5,3.0,-11.205130227237607,-11.890345787951093,-10.70020613314103,-11.842955248832286,-13.054988242391456
23,23_33,Focus,33,6,3.5,-11.112653356226183,-12.057500661147849,-11.21790442491576,-12.297717256858258,-13.276713605949304
23,23_33,Focus,33,7,4.0,-11.178038635637568,-12.095562180644253,-11.785058091526029,-12.383250889245284,-13.427045433184666
23,23_33,Focus,33,8,4.5,-11.573272825730216,-12.184142740330767,-11.712355247370539,-12.470761906839481,-13.191571267515222
23,23_34,MW,34,0,0.5,-11.159942628710203,-12.00595172385662,-11.953109709184517,-12.617820925801256,-13.32277189244803
23,23_34,MW,34,1,1.0,-11.425202433927543,-12.051234120093902,-11.822710595276572,-12.26137700963431,-13.392870263009154
23,23_34,MW,34,2,1.5,-11.331440681996437,-12.152855968265982,-11.84316661362172,-12.399659551468865,-13.405480636284507
23,23_34,MW,34,3,2.0,-11.615221305254494,-11.986744016048059,-12.176572274295372,-12.518962423547544,-13.31319496015126
23,23_34,MW,34,4,2.5,-11.620228986943559,-11.73463674484974,-12.08971902114359,-12.641846364328426,-13.259238467033962
23,23_34,MW,34,5,3.0,-11.548327443180172,-11.941960717058269,-11.639096945088184,-12.667959364137682,-13.22022880679551
23,23_34,MW,34,6,3.5,-11.58124989695503,-12.050157397144487,-11.647485238485736,-12.675759950833967,-13.43212918257047
23,23_34,MW,34,7,4.0,-11.400245441745797,-12.026013639284692,-12.232458632004324,-12.862799555179715,-13.37750900367408
23,23_34,MW,34,8,4.5,-11.705050476313303,-11.86540224574042,-12.418950511938503,-12.71944485565443,-13.417548877577847
23,23_35,MW,35,0,0.5,-11.340280057525488,-12.263882512777041,-12.205220148854607,-12.836314590672469,-13.359222262085707
23,23_35,MW,35,1,1.0,-11.379843759622403,-11.789778320972001,-12.066684866547533,-12.57812746704936,-13.215342699757409
23,23_35,MW,35,2,1.5,-11.35801700165642,-12.067431831931136,-12.09059653692499,-12.412103471111374,-13.191124220236004
23,23_35,MW,35,3,2.0,-11.5024592582406,-11.931648304884112,-11.973058363283608,-12.540872828537289,-13.187135807616446
23,23_35,MW,35,4,2.5,-11.096098134124569,-11.47562481263643,-12.181205245026938,-12.877096091873847,-13.27743745881088
23,23_35,MW,35,5,3.0,-11.31860528581888,-11.967344008022149,-12.17888778620939,-12.690908863526849,-13.180353957077541
23,23_35,MW,35,6,3.5,-10.879217709044397,-11.687241701818355,-12.00581014189304,-12.781134540295316,-13.21957794685097
23,23_35,MW,35,7,4.0,-11.320632739515212,-12.009753310178242,-12.219184173306758,-12.492202049580621,-13.244187807259332
23,23_35,MW,35,8,4.5,-11.32097904460468,-11.980892303587828,-12.011026846713548,-12.312758552992065,-13.108892065334494
23,23_36,MW,36,0,0.5,-11.321691570662201,-11.990781847059926,-10.967126154212991,-12.339127883518518,-13.319796755719462
23,23_36,MW,36,1,1.0,-11.344389443852627,-11.869978217031665,-11.230664889156285,-12.478904312565762,-13.146297924220603
23,23_36,MW,36,2,1.5,-11.607186742386602,-12.157988146451952,-11.192230004800146,-12.502059542990951,-13.225454573822429
23,23_36,MW,36,3,2.0,-11.450973219956897,-12.048322865327023,-11.450681969771617,-12.573619875556945,-13.341905304143594
23,23_36,MW,36,4,2.5,-11.290771979170843,-11.936211127140028,-11.80400467029764,-12.523845047267168,-13.26430952005411
23,23_36,MW,36,5,3.0,-11.367357167539831,-12.193982681243506,-11.879043016205829,-12.644457149278413,-13.280458462189328
23,23_36,MW,36,6,3.5,-11.479211768092311,-11.972164932967614,-12.203151730355094,-12.549430322732805,-13.275107610185364
23,23_36,MW,36,7,4.0,-11.472797063305224,-12.115930461167768,-12.103421390075438,-12.50962201671831,-13.313993404404012
23,23_36,MW,36,8,4.5,-11.763248407203186,-12.080460138348656,-12.256891937564877,-12.909997873783158,-13.211045787413138
23,23_37,Focus,37,0,0.5,-11.434474643560662,-11.834230440789709,-11.405896935125734,-12.508155611378063,-13.28356159193435
23,23_37,Focus,37,1,1.0,-11.236459641520822,-12.073700983608079,-10.96013242125886,-12.439143819068464,-13.196001654735637
23,23_37,Focus,37,2,1.5,-11.41293684466206,-11.949868630150426,-11.582217514811642,-12.574436036071138,-13.206605881623918
23,23_37,Focus,37,3,2.0,-11.437484620365924,-11.866031609865319,-12.406841496860597,-12.768161311573433,-13.281143634197578
23,23_37,Focus,37,4,2.5,-11.177522395189238,-11.799975388045368,-12.158945059112614,-12.671930985917983,-13.208217124062351
23,23_37,Focus,37,5,3.0,-11.382703331478103,-12.006953222527441,-12.026115984032998,-12.304413228237566,-13.200014703455036
23,23_37,Focus,37,6,3.5,-11.206005039434068,-12.109973809509894,-10.944676834279944,-12.215152264496258,-13.340365752009776
23,23_37,Focus,37,7,4.0,-11.14410016471386,-11.947174934481259,-10.956134902502006,-12.194234328965596,-13.196563146519614
23,23_37,Focus,37,8,4.5,-10.59318355894425,-11.628146342882198,-10.522089918132973,-11.73415095661381,-12.908213718826207
23,23_38,Focus,38,0,0.5,-11.267961763233073,-12.097500239682116,-12.225936858268888,-12.393728389606114,-13.284527430626216
23,23_38,Focus,38,1,1.0,-11.33670144748418,-11.958986467582877,-12.258645208300846,-12.607229483934052,-13.238729760236751
23,23_38,Focus,38,2,1.5,-11.353040351079706,-11.87302291921953,-11.983748934693702,-12.558121382904526,-13.297333555737888
23,23_38,Focus,38,3,2.0,-11.294228167240806,-11.888751587422295,-12.204335473066289,-12.639923047990534,-13.289074941795652
23,23_38,Focus,38,4,2.5,-11.350804581944548,-11.995359827096111,-11.840419501862764,-12.255723281711873,-13.220934277887237
23,23_38,Focus,38,5,3.0,-11.42399065429232,-11.885582148985115,-12.121393121412945,-12.532022717058268,-13.170837166924288
23,23_38,Focus,38,6,3.5,-11.344362618914662,-11.703432406289217,-12.27577202436056,-12.813865200260388,-13.28827409535036
23,23_38,Focus,38,7,4.0,-11.440182286952227,-11.93883047698273,-12.232736816248236,-12.598745062685724,-13.295428972978904
23,23_38,Focus,38,8,4.5,-11.414962850148113,-11.901463646015483,-11.882472111425994,-12.59017679425449,-13.18540501783742
23,23_39,MW,39,0,0.5,-11.336001452818039,-11.918634361766404,-10.925096487323152,-11.89648976174661,-13.301168869100596
23,23_39,MW,39,1,1.0,-11.184362247401161,-11.450384046376387,-10.894920265941478,-11.979419189655196,-13.2822689037506
23,23_39,MW,39,2,1.5,-11.351032498885868,-12.02934031396886,-11.927252713732061,-12.640209888138074,-13.285268365038167
23,23_39,MW,39,3,2.0,-11.484398453216864,-11.85310267980355,-12.13095789666482,-12.811026789457197,-13.347904720209087
23,23_39,MW,39,4,2.5,-11.501435473900733,-11.917230037268904,-12.312153725206091,-12.687573293784153,-13.148930344832225
23,23_39,MW,39,5,3.0,-11.483348520751514,-11.753098182968925,-12.214349833380219,-12.879908470363556,-13.309213705296465
23,23_39,MW,39,6,3.5,-11.456224538362482,-11.970445355544888,-12.327520498531454,-12.80228153756742,-13.25884275958644
23,23_39,MW,39,7,4.0,-11.481699542831787,-11.872655932711693,-12.1505529355206,-12.878896953913092,-13.33899008465758
23,23_39,MW,39,8,4.5,-11.639283400933461,-12.026730324346893,-12.374543947904264,-12.559117519036597,-13.301189010152784
24,24_0,Focus,0,0,0.5,-11.638775517006799,-11.999073671791853,-11.247897739341589,-11.875811366580727,-13.092073925729222
24,24_0,Focus,0,1,1.0,-11.36852637258826,-12.046270843684846,-11.11849269440284,-11.70214939088418,-12.945312487209511
24,24_0,Focus,0,2,1.5,-11.387415916443892,-11.90650323875897,-10.966356515630519,-12.156237803463862,-12.949204022714882
24,24_0,Focus,0,3,2.0,-11.623906137336752,-12.010787748741548,-10.910195233161119,-12.10792338053783,-13.10832622991088
24,24_0,Focus,0,4,2.5,-11.574455260409083,-12.062424582410562,-10.893080465870524,-12.001650027471385,-12.955404352097736
24,24_0,Focus,0,5,3.0,-11.764119233726502,-11.603738345615163,-10.892262224185753,-12.000158242011635,-12.931378261955683
24,24_0,Focus,0,6,3.5,-11.82328081772864,-11.886538884191422,-10.895690169176973,-11.982792397301038,-12.91540642754918
24,24_0,Focus,0,7,4.0,-11.640754880318458,-11.83649199003121,-11.26459143560683,-12.117911900694,-12.965076893489918
24,24_0,Focus,0,8,4.5,-11.626434482906244,-12.152403017615535,-11.159880060593927,-12.258060155890472,-13.050737615989748
24,24_1,Focus,1,0,0.5,-11.692064556385303,-11.746913767726843,-12.238951514722016,-12.508668146800723,-13.039178506706385
24,24_1,Focus,1,1,1.0,-11.773338798589608,-11.858682112280624,-11.859804547574162,-12.397217477174838,-13.20488078443572
24,24_1,Focus,1,2,1.5,-11.50435793570484,-11.588085443203559,-11.60687845946459,-12.076467299252863,-12.980404060362265
24,24_1,Focus,1,3,2.0,-11.654857079239587,-11.553068422973503,-11.319619753102279,-11.982485099038165,-12.987851031821354
24,24_1,Focus,1,4,2.5,-11.32061547505901,-11.865993604000781,-11.095382573048452,-11.95804130331328,-12.891628564021616
24,24_1,Focus,1,5,3.0,-11.618666596197423,-11.763985244140308,-11.537522435807688,-12.192274646228604,-13.139548406721714
24,24_1,Focus,1,6,3.5,-11.59136035874509,-12.176176517595161,-11.516603907461711,-12.087525816442946,-13.137966453843072
24,24_1,Focus,1,7,4.0,-11.310369072512831,-11.892867210339432,-11.019974762168404,-11.92367426270084,-13.068021340298518
24,24_1,Focus,1,8,4.5,-11.212794270524654,-12.172392471640785,-11.685017160748435,-12.182035472410597,-13.055609489566697
24,24_2,Focus,2,0,0.5,-11.227063011433492,-12.05857496578184,-11.910807474969856,-12.351137799783547,-13.1261900864456
24,24_2,Focus,2,1,1.0,-11.255194857868474,-11.857193059004246,-11.86542658503568,-12.591775744390912,-13.333919369668507
24,24_2,Focus,2,2,1.5,-11.525318217493083,-11.957285737630146,-11.676245948267368,-12.277992813785787,-13.095215095250971
24,24_2,Focus,2,3,2.0,-11.608103303007564,-11.769943387921233,-11.335413474116713,-12.202245673915904,-13.112564267303517
24,24_2,Focus,2,4,2.5,-11.70144294933832,-11.563738386800953,-11.391451524554233,-12.305764715481137,-13.052124111596623
24,24_2,Focus,2,5,3.0,-11.404486170644738,-11.881493229209546,-12.05955080472453,-12.515450855231027,-13.11255909190491
24,24_2,Focus,2,6,3.5,-11.204793718527988,-11.613325370008074,-11.842592535292848,-12.377889215612193,-13.0139456469256
24,24_2,Focus,2,7,4.0,-11.66403922942596,-12.205648733258968,-12.361226990295819,-12.289649691707524,-13.251526597158822
24,24_2,Focus,2,8,4.5,-11.383879373965852,-11.64920412230397,-11.845265481509543,-12.3300222974909,-13.146549977871334
24,24_3,Focus,3,0,0.5,-11.578082593424256,-11.745983899313904,-12.03775421712733,-12.541200570837823,-13.211695264146622
24,24_3,Focus,3,1,1.0,-11.589681964286294,-11.866385539052846,-11.786524564157375,-12.375395797379907,-13.245737376457168
24,24_3,Focus,3,2,1.5,-11.42409407432022,-11.749917699988751,-12.038172141695327,-12.799132569393354,-13.29623315489966
24,24_3,Focus,3,3,2.0,-11.378805253365519,-11.670655382100609,-11.884170811449716,-12.606830135573865,-13.053897271130824
24,24_3,Focus,3,4,2.5,-11.207267972398078,-11.91611180032215,-12.119825745120618,-12.633237106843248,-13.257595849224558
24,24_3,Focus,3,5,3.0,-11.320492965189786,-11.631804553393305,-12.081052217260673,-12.670745194048443,-13.243538277387406
24,24_3,Focus,3,6,3.5,-11.244232608737697,-11.814926508838488,-11.485401365228638,-12.194234290828701,-13.043644468705676
24,24_3,Focus,3,7,4.0,-11.255867727505754,-11.347699986069287,-11.330011822867124,-12.073482474824761,-13.092971867564602
24,24_3,Focus,3,8,4.5,-11.270027649732233,-11.616642336331974,-11.513673623165936,-12.372589870019194,-13.064493121791275
24,24_4,MW,4,0,0.5,-11.238602662528269,-11.669842977951781,-11.156102171920613,-12.1557948642624,-13.127859183111148
24,24_4,MW,4,1,1.0,-11.375269778174154,-11.984986663314581,-10.913758400989352,-11.91528445248014,-13.108660692627211
24,24_4,MW,4,2,1.5,-11.338481370679085,-11.961899756066378,-11.80641432831419,-12.061401399477777,-13.090615569011424
24,24_4,MW,4,3,2.0,-11.522572136189028,-12.151105095514932,-11.45073185187075,-11.833052304494107,-13.046162064758514
24,24_4,MW,4,4,2.5,-11.325926814566346,-11.968487757289216,-11.916059632832606,-12.417950149625941,-13.105841716074805
24,24_4,MW,4,5,3.0,-11.386441673019908,-11.991881312745145,-11.993834711026624,-12.487831636551139,-13.06963016406183
24,24_4,MW,4,6,3.5,-11.535783670604252,-11.763047002525639,-11.740728592089756,-12.189909594595296,-12.900143269362896
24,24_4,MW,4,7,4.0,-11.463042706496331,-11.764162630450219,-11.388861937823135,-12.006163897032636,-12.954183487707974
24,24_4,MW,4,8,4.5,-11.200078986334244,-11.729691180310901,-11.209135804120484,-11.762190090863927,-13.095221410728083
24,24_5,Focus,5,0,0.5,-11.345216673034331,-11.625186850870845,-10.993512574096277,-11.959968007008964,-12.953222064310944
24,24_5,Focus,5,1,1.0,-11.414679836145265,-11.785919854895615,-11.318437477862721,-11.822118142143777,-12.864904826341032
24,24_5,Focus,5,2,1.5,-11.5023939446534,-11.873931715184625,-11.556709433463656,-12.032766758681165,-12.858107314817602
24,24_5,Focus,5,3,2.0,-11.3537204154887,-11.483055816430289,-11.678727256922135,-12.136738921878026,-13.024232886050719
24,24_5,Focus,5,4,2.5,-11.5279210845642,-11.51029534679672,-11.638877820428144,-12.13817354924451,-13.111723180559633
24,24_5,Focus,5,5,3.0,-11.334421500183646,-11.807357974014932,-11.990669605204163,-12.383755245599625,-13.172989834391062
24,24_5,Focus,5,6,3.5,-11.513306539219334,-11.881746686710343,-11.949027472804262,-12.626977650230273,-13.03716700708522
24,24_5,Focus,5,7,4.0,-11.352063064172446,-11.80472500263609,-12.260727180436046,-12.80099801414754,-13.14054162062869
24,24_5,Focus,5,8,4.5,-11.39897482611877,-11.810847461468969,-12.01859071828966,-12.317696207494558,-13.06479796569926
24,24_6,MW,6,0,0.5,-11.55954537793776,-11.755896908182223,-12.122899120569548,-12.876827215213941,-13.111347517795691
24,24_6,MW,6,1,1.0,-11.322343042717247,-12.131471534603943,-12.10895064479234,-12.475158130406982,-13.174197933829412
24,24_6,MW,6,2,1.5,-11.611018707225575,-12.368977934039453,-12.381407862583782,-12.497385681035043,-13.01419284472787
24,24_6,MW,6,3,2.0,-11.359596497873667,-11.971845708392895,-12.0615515477454,-12.189907245359832,-12.97078407894979
24,24_6,MW,6,4,2.5,-11.499437274368509,-12.073572812138599,-11.309071125283625,-12.352645926973615,-13.013503027130644
24,24_6,MW,6,5,3.0,-11.525301917898398,-11.97107653424779,-11.183462850371447,-11.826246420013078,-13.03267963546874
24,24_6,MW,6,6,3.5,-11.53097815934804,-12.017403205652572,-11.805559118590413,-12.200333571255857,-13.138370179781225
24,24_6,MW,6,7,4.0,-11.359247937118115,-11.489893175471835,-11.696059481555015,-12.46709505069976,-13.15651835412982
24,24_6,MW,6,8,4.5,-11.482307738289721,-11.798447245658803,-12.18745682521284,-12.604273005799492,-13.028792464686813
24,24_7,MW,7,0,0.5,-11.525763941727545,-12.051163248355545,-12.579597802062825,-12.853015635263949,-13.071665633388516
24,24_7,MW,7,1,1.0,-11.382577300111786,-11.994612420960248,-12.291284340483235,-12.721189620520232,-12.991165363503411
24,24_7,MW,7,2,1.5,-11.54551029587556,-11.829538707237226,-12.374574007690482,-12.77998744343751,-13.201484111331801
24,24_7,MW,7,3,2.0,-11.453723848413416,-11.78827435590767,-12.233958825703663,-12.85335413344461,-13.112885302128992
24,24_7,MW,7,4,2.5,-11.260188269177839,-11.544546239262896,-11.894499230771778,-12.83024269194068,-13.12914874174198
24,24_7,MW,7,5,3.0,-11.382993597978064,-11.753265602207527,-12.114616446815498,-12.7726141428883,-13.160429761218225
24,24_7,MW,7,6,3.5,-11.324821098014722,-11.81470937910851,-12.094929364441423,-12.645250869631868,-13.164348108932355
24,24_7,MW,7,7,4.0,-11.331896569438776,-12.057861788925587,-12.415791456714567,-12.514418372038802,-13.030811485258843
24,24_7,MW,7,8,4.5,-11.367325814427783,-12.053056627387637,-12.179761541924465,-12.06469846311869,-12.982662337712389
24,24_8,Focus,8,0,0.5,-11.424349762416792,-11.658071759544303,-12.107391153487677,-12.864339310266963,-13.222521139619857
24,24_8,Focus,8,1,1.0,-11.617636015439357,-11.79855664110208,-12.051215374139689,-12.823253709417145,-13.220478672808245
24,24_8,Focus,8,2,1.5,-11.577858082385644,-11.80149189835316,-12.015515528101968,-12.72183592932486,-13.204822324481386
24,24_8,Focus,8,3,2.0,-11.45770753209584,-11.867168547111293,-12.066901168957084,-12.78728751467801,-13.269725438039352
24,24_8,Focus,8,4,2.5,-11.476425688941541,-12.205958166708863,-12.095881626568604,-12.603221791546858,-13.319803796466434
24,24_8,Focus,8,5,3.0,-11.507992808402298,-12.1001523499953,-11.685376311520535,-12.41452211874936,-13.033196278874737
24,24_8,Focus,8,6,3.5,-11.27277595348675,-11.974744752620058,-11.780801103236893,-12.275702296962034,-13.17310332612917
24,24_8,Focus,8,7,4.0,-11.464910080710034,-11.850123646000176,-11.765496779617138,-12.356100951273048,-13.096382683578312
24,24_8,Focus,8,8,4.5,-11.603172354592198,-11.791082496307576,-12.078377389856032,-12.504980569575876,-13.002931199536812
24,24_9,Focus,9,0,0.5,-11.557604409409763,-12.085240329193947,-12.43767011461931,-12.239589412512549,-13.042338382754133
24,24_9,Focus,9,1,1.0,-11.325711086623668,-12.13467894275857,-11.955232493624337,-11.525463915989862,-13.041417714316225
24,24_9,Focus,9,2,1.5,-11.369865773698834,-11.826842441451108,-12.049442945286927,-11.472733692806647,-12.891164582939695
24,24_9,Focus,9,3,2.0,-11.565886829057611,-11.923889177915148,-12.094312778164833,-11.670307326035173,-13.01169478994207
24,24_9,Focus,9,4,2.5,-11.611592897863968,-11.98284350785402,-12.173596628611733,-12.414888575047803,-13.029989902266012
24,24_9,Focus,9,5,3.0,-11.77831877096535,-11.904236047428444,-11.729950094690253,-12.362917821744368,-12.985510857495989
24,24_9,Focus,9,6,3.5,-11.782753249905948,-11.814237129030829,-12.24269928427357,-12.528738430546808,-13.097476990036968
24,24_9,Focus,9,7,4.0,-11.921065964208031,-11.70111173039559,-12.270774887583531,-12.57826906798922,-13.03668764620087
24,24_9,Focus,9,8,4.5,-11.572319828148757,-11.780337390362044,-11.840049824581712,-12.499298599239262,-12.93952658289503
24,24_10,MW,10,0,0.5,-11.381157169265082,-11.764139268009373,-12.204172973708351,-12.777540708570536,-13.204917930068852
24,24_10,MW,10,1,1.0,-11.453636643045595,-11.77350857159445,-12.068820720721511,-12.755072965361453,-13.124590627220645
24,24_10,MW,10,2,1.5,-11.500283529015237,-11.387169050869813,-11.949460559172833,-12.829759787212401,-13.309150722325152
24,24_10,MW,10,3,2.0,-11.28515968709972,-11.739743352882753,-12.158752901273244,-12.733073632921425,-13.21901096012187
24,24_10,MW,10,4,2.5,-11.47996508707931,-11.659163108932583,-11.897388165576176,-12.83409255092366,-13.14110573191205
24,24_10,MW,10,5,3.0,-11.00558639981161,-11.468109376434668,-11.75776220709028,-12.711169732756442,-12.955356293563234
24,24_10,MW,10,6,3.5,-10.826619431628995,-11.901724430540668,-12.354300094667256,-12.510767910600652,-12.72755367642833
24,24_10,MW,10,7,4.0,-11.741489827935156,-12.204864338488521,-12.189964533058253,-11.714180267526375,-12.86064114478761
24,24_10,MW,10,8,4.5,-11.597955938923192,-12.081107023628805,-11.438751711739867,-11.117538637524085,-12.786577817117049
24,24_11,Focus,11,0,0.5,-11.39516399881898,-11.912597623075468,-12.055161379747561,-12.227302874102527,-12.83349628161581
24,24_11,Focus,11,1,1.0,-11.61550018006916,-11.87248724087196,-12.0107831388959,-12.445018355133138,-12.808287727049107
24,24_11,Focus,11,2,1.5,-11.54978191027027,-11.809548721411366,-11.833018699463466,-12.292708335469632,-13.08390538279136
24,24_11,Focus,11,3,2.0,-11.282407440828456,-11.681238887580049,-11.532570205585094,-12.038632533033352,-13.005651748366581
24,24_11,Focus,11,4,2.5,-11.496538225651548,-11.637526335867443,-11.83304788328641,-12.25145569980239,-13.068366856692027
24,24_11,Focus,11,5,3.0,-11.488066814477001,-11.875994145133102,-11.820165542157493,-12.371859678759563,-13.060471517776437
24,24_11,Focus,11,6,3.5,-11.27516524082272,-11.672612775376647,-11.893266011184057,-12.195253429735985,-13.21915423308897
24,24_11,Focus,11,7,4.0,-11.233131337631955,-11.442954242005131,-12.26435595193267,-12.380828226831653,-13.087729557431842
24,24_11,Focus,11,8,4.5,-11.323602267184736,-11.38363801190442,-12.253416935700864,-12.626534014382793,-13.166035689992954
24,24_12,Focus,12,0,0.5,-11.609800094048246,-11.708789984085275,-11.788897064589145,-12.375623821822748,-12.965471569010193
24,24_12,Focus,12,1,1.0,-11.36821402867912,-11.775542103439529,-12.449955596347005,-12.388134931625219,-12.898748444674792
24,24_12,Focus,12,2,1.5,-11.332867981451173,-11.9755427425529,-12.010798966481703,-12.479908390851149,-12.920487598202131
24,24_12,Focus,12,3,2.0,-11.425816299618607,-11.853958059810703,-11.741064854051771,-12.510861511815046,-13.008453505568362
24,24_12,Focus,12,4,2.5,-11.110739287573947,-11.737155982480957,-11.932731018651767,-12.238786552721814,-12.809423851332243
